INPUT:image	OUTPUT:result	CONFIDENCE:result	
unlabelled/2916.png	no	99.99%	
unlabelled/8388.png	yes	99.99%	
unlabelled/4024.png	no	99.99%	
unlabelled/3887.png	no	99.99%	
unlabelled/8232.png	no	100.00%	
unlabelled/2910.png	no	99.99%	
unlabelled/7341.png	no	100.00%	
unlabelled/5947.png	other	99.99%	
unlabelled/6009.png	no	99.96%	
unlabelled/3457.png	no	99.99%	
unlabelled/8491.png	no	99.96%	
unlabelled/4665.png	yes	99.99%	
unlabelled/4565.png	no	99.99%	
unlabelled/2595.png	no	99.20%	
unlabelled/4063.png	no	99.99%	
unlabelled/4201.png	no	99.89%	
unlabelled/2179.png	other	100.00%	
unlabelled/5471.png	no	99.99%	
unlabelled/3311.png	no	100.00%	
unlabelled/2825.png	no	100.00%	
unlabelled/6360.png	no	100.00%	
unlabelled/4432.png	other	99.99%	
unlabelled/5016.png	no	99.99%	
unlabelled/2280.png	no	99.99%	
unlabelled/5633.png	no	99.99%	
unlabelled/6736.png	no	99.98%	
unlabelled/3731.png	no	100.00%	
unlabelled/6868.png	no	100.00%	
unlabelled/2753.png	no	100.00%	
unlabelled/2102.png	other	99.99%	
unlabelled/6068.png	no	100.00%	
unlabelled/5846.png	no	99.99%	
unlabelled/3795.png	no	100.00%	
unlabelled/4323.png	no	100.00%	
unlabelled/4890.png	no	99.99%	
unlabelled/6933.png	no	100.00%	
unlabelled/3946.png	no	100.00%	
unlabelled/4240.png	no	100.00%	
unlabelled/7602.png	no	99.99%	
unlabelled/2233.png	no	99.99%	
unlabelled/5213.png	no	100.00%	
unlabelled/3050.png	no	99.94%	
unlabelled/5850.png	no	99.99%	
unlabelled/7501.png	no	100.00%	
unlabelled/4293.png	no	100.00%	
unlabelled/7746.png	no	99.99%	
unlabelled/2455.png	yes	100.00%	
unlabelled/2791.png	no	100.00%	
unlabelled/6220.png	no	99.99%	
unlabelled/4330.png	no	100.00%	
unlabelled/7693.png	no	100.00%	
unlabelled/8048.png	no	99.99%	
unlabelled/4671.png	yes	100.00%	
unlabelled/7872.png	other	100.00%	
unlabelled/7594.png	no	99.99%	
unlabelled/3630.png	other	100.00%	
unlabelled/3464.png	no	99.99%	
unlabelled/6565.png	no	99.99%	
unlabelled/5719.png	no	100.00%	
unlabelled/7232.png	no	99.99%	
unlabelled/5864.png	yes	100.00%	
unlabelled/3868.png	no	100.00%	
unlabelled/2015.png	no	99.99%	
unlabelled/4509.png	yes	100.00%	
unlabelled/5916.png	no	99.99%	
unlabelled/6828.png	yes	99.99%	
unlabelled/4768.png	no	99.99%	
unlabelled/4002.png	other	100.00%	
unlabelled/4102.png	no	100.00%	
unlabelled/2691.png	no	99.99%	
unlabelled/3908.png	yes	100.00%	
unlabelled/5097.png	no	99.87%	
unlabelled/4385.png	no	99.99%	
unlabelled/4305.png	no	100.00%	
unlabelled/6965.png	no	99.99%	
unlabelled/3600.png	no	100.00%	
unlabelled/8477.png	no	100.00%	
unlabelled/8407.png	no	100.00%	
unlabelled/5449.png	no	100.00%	
unlabelled/6444.png	no	100.00%	
unlabelled/7287.png	no	100.00%	
unlabelled/7786.png	other	100.00%	
unlabelled/7894.png	other	100.00%	
unlabelled/3919.png	other	100.00%	
unlabelled/6142.png	no	99.99%	
unlabelled/2578.png	no	100.00%	
unlabelled/3279.png	no	99.99%	
unlabelled/6661.png	yes	100.00%	
unlabelled/7597.png	no	99.95%	
unlabelled/6981.png	yes	100.00%	
unlabelled/4790.png	no	100.00%	
unlabelled/3791.png	other	100.00%	
unlabelled/3394.png	other	100.00%	
unlabelled/2819.png	no	100.00%	
unlabelled/7325.png	other	100.00%	
unlabelled/4710.png	other	100.00%	
unlabelled/7987.png	yes	100.00%	
unlabelled/2908.png	other	100.00%	
unlabelled/7068.png	no	99.99%	
unlabelled/6511.png	other	100.00%	
unlabelled/6710.png	other	99.99%	
unlabelled/7853.png	no	99.99%	
unlabelled/7558.png	yes	100.00%	
unlabelled/6013.png	other	99.99%	
unlabelled/7342.png	no	100.00%	
unlabelled/2572.png	yes	100.00%	
unlabelled/7023.png	no	99.99%	
unlabelled/6229.png	no	100.00%	
unlabelled/4198.png	no	100.00%	
unlabelled/7269.png	no	100.00%	
unlabelled/2342.png	yes	100.00%	
unlabelled/8473.png	other	100.00%	
unlabelled/3622.png	no	99.99%	
unlabelled/5763.png	no	100.00%	
unlabelled/3269.png	no	99.99%	
unlabelled/6432.png	no	99.99%	
unlabelled/2529.png	no	99.99%	
unlabelled/2940.png	yes	100.00%	
unlabelled/8415.png	other	100.00%	
unlabelled/7880.png	other	100.00%	
unlabelled/5604.png	other	100.00%	
unlabelled/4021.png	no	99.99%	
unlabelled/2922.png	no	100.00%	
unlabelled/5246.png	no	100.00%	
unlabelled/7192.png	no	99.99%	
unlabelled/2087.png	yes	99.99%	
unlabelled/3303.png	no	100.00%	
unlabelled/4690.png	no	99.99%	
unlabelled/3226.png	no	99.99%	
unlabelled/5922.png	no	100.00%	
unlabelled/5252.png	no	99.99%	
unlabelled/3119.png	other	100.00%	
unlabelled/7465.png	no	99.99%	
unlabelled/7473.png	no	100.00%	
unlabelled/3276.png	no	100.00%	
unlabelled/8229.png	no	99.99%	
unlabelled/7962.png	other	99.99%	
unlabelled/2627.png	no	100.00%	
unlabelled/2398.png	other	100.00%	
unlabelled/3096.png	other	99.99%	
unlabelled/2340.png	other	99.99%	
unlabelled/5533.png	other	99.99%	
unlabelled/4537.png	no	99.99%	
unlabelled/8291.png	no	100.00%	
unlabelled/3200.png	other	100.00%	
unlabelled/4182.png	no	99.99%	
unlabelled/3233.png	no	100.00%	
unlabelled/3552.png	no	99.99%	
unlabelled/2093.png	no	100.00%	
unlabelled/3751.png	other	100.00%	
unlabelled/4035.png	no	100.00%	
unlabelled/3179.png	no	99.82%	
unlabelled/4673.png	no	99.99%	
unlabelled/7048.png	no	99.98%	
unlabelled/7116.png	no	100.00%	
unlabelled/6283.png	no	99.99%	
unlabelled/6604.png	no	100.00%	
unlabelled/4036.png	no	99.99%	
unlabelled/4959.png	no	99.99%	
unlabelled/7067.png	no	100.00%	
unlabelled/6977.png	no	99.99%	
unlabelled/4964.png	no	99.99%	
unlabelled/7924.png	no	100.00%	
unlabelled/4989.png	yes	100.00%	
unlabelled/3903.png	other	100.00%	
unlabelled/3505.png	no	99.99%	
unlabelled/5315.png	no	100.00%	
unlabelled/5994.png	no	100.00%	
unlabelled/2655.png	no	100.00%	
unlabelled/5648.png	no	99.99%	
unlabelled/7568.png	other	100.00%	
unlabelled/2793.png	no	100.00%	
unlabelled/2999.png	no	100.00%	
unlabelled/6874.png	no	100.00%	
unlabelled/6188.png	no	99.99%	
unlabelled/7060.png	other	100.00%	
unlabelled/5513.png	other	100.00%	
unlabelled/8416.png	no	99.98%	
unlabelled/2250.png	no	99.98%	
unlabelled/3366.png	yes	100.00%	
unlabelled/7486.png	no	100.00%	
unlabelled/6134.png	other	100.00%	
unlabelled/2553.png	other	100.00%	
unlabelled/5787.png	no	100.00%	
unlabelled/4328.png	no	100.00%	
unlabelled/6369.png	no	100.00%	
unlabelled/6684.png	no	99.99%	
unlabelled/3905.png	no	100.00%	
unlabelled/5218.png	no	100.00%	
unlabelled/3251.png	other	100.00%	
unlabelled/4604.png	no	100.00%	
unlabelled/8305.png	no	99.99%	
unlabelled/4975.png	no	100.00%	
unlabelled/4126.png	no	99.99%	
unlabelled/3656.png	no	100.00%	
unlabelled/2083.png	no	100.00%	
unlabelled/7109.png	no	100.00%	
unlabelled/6050.png	no	100.00%	
unlabelled/7255.png	no	100.00%	
unlabelled/5073.png	no	99.99%	
unlabelled/4285.png	no	99.99%	
unlabelled/7055.png	no	99.99%	
unlabelled/4225.png	no	99.99%	
unlabelled/7492.png	yes	100.00%	
unlabelled/2293.png	no	99.99%	
unlabelled/3393.png	no	100.00%	
unlabelled/2057.png	yes	100.00%	
unlabelled/8474.png	no	99.99%	
unlabelled/6798.png	no	99.96%	
unlabelled/4105.png	no	99.99%	
unlabelled/3559.png	no	100.00%	
unlabelled/3693.png	no	99.94%	
unlabelled/4438.png	no	100.00%	
unlabelled/5873.png	no	99.99%	
unlabelled/5157.png	no	99.99%	
unlabelled/2354.png	other	100.00%	
unlabelled/5980.png	other	100.00%	
unlabelled/4681.png	other	100.00%	
unlabelled/3274.png	no	100.00%	
unlabelled/2530.png	other	100.00%	
unlabelled/6559.png	no	99.99%	
unlabelled/6441.png	yes	100.00%	
unlabelled/2447.png	no	99.99%	
unlabelled/3078.png	no	99.99%	
unlabelled/8225.png	no	100.00%	
unlabelled/4938.png	no	100.00%	
unlabelled/5917.png	no	100.00%	
unlabelled/2206.png	no	100.00%	
unlabelled/3936.png	no	99.99%	
unlabelled/6271.png	no	99.87%	
unlabelled/4915.png	no	99.99%	
unlabelled/3215.png	no	100.00%	
unlabelled/2522.png	no	100.00%	
unlabelled/2612.png	other	100.00%	
unlabelled/3688.png	no	99.99%	
unlabelled/8164.png	no	99.99%	
unlabelled/7216.png	no	99.99%	
unlabelled/6209.png	other	100.00%	
unlabelled/3321.png	no	99.99%	
unlabelled/2629.png	no	99.99%	
unlabelled/2750.png	no	99.99%	
unlabelled/2479.png	no	100.00%	
unlabelled/3504.png	no	100.00%	
unlabelled/8231.png	no	100.00%	
unlabelled/7326.png	no	100.00%	
unlabelled/5500.png	yes	100.00%	
unlabelled/4051.png	no	99.99%	
unlabelled/5509.png	no	100.00%	
unlabelled/3995.png	no	100.00%	
unlabelled/3206.png	no	100.00%	
unlabelled/8362.png	no	99.99%	
unlabelled/7517.png	no	100.00%	
unlabelled/8308.png	no	100.00%	
unlabelled/7896.png	other	100.00%	
unlabelled/5325.png	no	100.00%	
unlabelled/4779.png	no	100.00%	
unlabelled/6962.png	no	100.00%	
unlabelled/5372.png	other	100.00%	
unlabelled/5119.png	no	100.00%	
unlabelled/3336.png	no	99.99%	
unlabelled/7842.png	other	100.00%	
unlabelled/3421.png	no	99.99%	
unlabelled/7327.png	no	99.99%	
unlabelled/4231.png	yes	100.00%	
unlabelled/7996.png	no	99.99%	
unlabelled/7181.png	no	99.99%	
unlabelled/5599.png	no	99.99%	
unlabelled/6927.png	no	99.99%	
unlabelled/3997.png	no	100.00%	
unlabelled/7785.png	no	99.98%	
unlabelled/3891.png	no	99.99%	
unlabelled/6072.png	other	100.00%	
unlabelled/8433.png	no	99.99%	
unlabelled/5319.png	no	99.99%	
unlabelled/3034.png	no	99.99%	
unlabelled/3723.png	no	99.91%	
unlabelled/6607.png	no	99.99%	
unlabelled/4913.png	no	100.00%	
unlabelled/3700.png	no	99.99%	
unlabelled/6070.png	no	99.99%	
unlabelled/4880.png	other	100.00%	
unlabelled/6943.png	other	100.00%	
unlabelled/3410.png	no	99.99%	
unlabelled/5090.png	no	99.99%	
unlabelled/4613.png	no	99.73%	
unlabelled/2382.png	no	99.99%	
unlabelled/5398.png	other	100.00%	
unlabelled/7875.png	other	100.00%	
unlabelled/4462.png	no	99.99%	
unlabelled/4806.png	no	99.99%	
unlabelled/3010.png	other	100.00%	
unlabelled/4373.png	no	100.00%	
unlabelled/4093.png	no	99.99%	
unlabelled/2061.png	no	99.99%	
unlabelled/6232.png	no	99.99%	
unlabelled/5683.png	no	99.99%	
unlabelled/8442.png	no	99.99%	
unlabelled/3799.png	other	100.00%	
unlabelled/5473.png	no	99.91%	
unlabelled/5617.png	no	99.99%	
unlabelled/6108.png	other	100.00%	
unlabelled/6555.png	no	99.99%	
unlabelled/3049.png	no	100.00%	
unlabelled/5192.png	no	99.99%	
unlabelled/7666.png	no	99.99%	
unlabelled/4053.png	no	100.00%	
unlabelled/3621.png	yes	99.99%	
unlabelled/5374.png	no	100.00%	
unlabelled/2918.png	other	100.00%	
unlabelled/5125.png	no	99.99%	
unlabelled/5362.png	no	99.99%	
unlabelled/5645.png	other	100.00%	
unlabelled/2863.png	no	99.99%	
unlabelled/3335.png	no	99.99%	
unlabelled/4848.png	no	100.00%	
unlabelled/3923.png	yes	80.78%	
unlabelled/7689.png	no	100.00%	
unlabelled/2960.png	no	100.00%	
unlabelled/4468.png	no	99.99%	
unlabelled/4859.png	no	100.00%	
unlabelled/6476.png	no	99.99%	
unlabelled/8332.png	no	100.00%	
unlabelled/4122.png	no	99.99%	
unlabelled/8468.png	no	99.12%	
unlabelled/5201.png	no	99.99%	
unlabelled/3059.png	no	99.73%	
unlabelled/5299.png	other	100.00%	
unlabelled/3521.png	no	100.00%	
unlabelled/7415.png	no	100.00%	
unlabelled/2370.png	yes	100.00%	
unlabelled/7449.png	yes	99.99%	
unlabelled/2758.png	no	100.00%	
unlabelled/5717.png	other	100.00%	
unlabelled/5454.png	no	100.00%	
unlabelled/4368.png	other	100.00%	
unlabelled/4315.png	no	99.99%	
unlabelled/2425.png	no	100.00%	
unlabelled/6527.png	no	99.99%	
unlabelled/7058.png	no	100.00%	
unlabelled/6603.png	no	100.00%	
unlabelled/3014.png	no	100.00%	
unlabelled/2881.png	no	100.00%	
unlabelled/6131.png	no	100.00%	
unlabelled/6663.png	no	100.00%	
unlabelled/5630.png	other	99.99%	
unlabelled/2833.png	no	100.00%	
unlabelled/4688.png	no	100.00%	
unlabelled/5099.png	yes	100.00%	
unlabelled/2852.png	yes	100.00%	
unlabelled/5200.png	no	100.00%	
unlabelled/3725.png	no	100.00%	
unlabelled/8147.png	no	100.00%	
unlabelled/2397.png	no	99.99%	
unlabelled/5720.png	no	100.00%	
unlabelled/6241.png	no	100.00%	
unlabelled/2469.png	other	100.00%	
unlabelled/6678.png	no	100.00%	
unlabelled/2438.png	no	99.96%	
unlabelled/5945.png	no	99.99%	
unlabelled/3230.png	no	99.99%	
unlabelled/8172.png	no	100.00%	
unlabelled/2573.png	yes	100.00%	
unlabelled/3707.png	no	100.00%	
unlabelled/4169.png	no	99.99%	
unlabelled/7600.png	no	99.99%	
unlabelled/8165.png	no	100.00%	
unlabelled/4755.png	no	99.99%	
unlabelled/8485.png	other	99.99%	
unlabelled/2032.png	yes	100.00%	
unlabelled/7372.png	no	99.96%	
unlabelled/6169.png	no	99.99%	
unlabelled/6642.png	no	99.96%	
unlabelled/6079.png	no	99.99%	
unlabelled/2766.png	other	100.00%	
unlabelled/6287.png	other	100.00%	
unlabelled/7099.png	no	100.00%	
unlabelled/3771.png	no	99.99%	
unlabelled/3357.png	no	99.99%	
unlabelled/4835.png	no	99.99%	
unlabelled/6238.png	no	99.99%	
unlabelled/2710.png	no	99.99%	
unlabelled/5164.png	no	99.99%	
unlabelled/7411.png	no	99.99%	
unlabelled/3583.png	no	99.97%	
unlabelled/3692.png	no	99.99%	
unlabelled/6747.png	no	100.00%	
unlabelled/6310.png	no	99.99%	
unlabelled/6329.png	no	99.99%	
unlabelled/5363.png	other	100.00%	
unlabelled/4831.png	yes	100.00%	
unlabelled/7260.png	no	99.96%	
unlabelled/4720.png	no	99.99%	
unlabelled/7607.png	no	99.85%	
unlabelled/2167.png	no	99.83%	
unlabelled/7461.png	no	99.97%	
unlabelled/7721.png	no	99.99%	
unlabelled/3361.png	no	99.99%	
unlabelled/6719.png	no	99.99%	
unlabelled/6610.png	no	99.96%	
unlabelled/5884.png	no	99.99%	
unlabelled/2925.png	no	100.00%	
unlabelled/4288.png	no	99.98%	
unlabelled/2652.png	no	99.99%	
unlabelled/3623.png	no	99.99%	
unlabelled/6286.png	no	99.99%	
unlabelled/5574.png	no	99.99%	
unlabelled/2257.png	other	99.99%	
unlabelled/2545.png	no	100.00%	
unlabelled/8262.png	no	100.00%	
unlabelled/4360.png	no	99.99%	
unlabelled/2508.png	no	99.99%	
unlabelled/7539.png	yes	100.00%	
unlabelled/4520.png	no	100.00%	
unlabelled/2571.png	no	100.00%	
unlabelled/3168.png	no	100.00%	
unlabelled/4767.png	no	100.00%	
unlabelled/3664.png	no	99.99%	
unlabelled/7649.png	other	100.00%	
unlabelled/4353.png	no	100.00%	
unlabelled/2125.png	no	99.99%	
unlabelled/2419.png	yes	100.00%	
unlabelled/7821.png	no	99.99%	
unlabelled/7234.png	no	100.00%	
unlabelled/7330.png	other	100.00%	
unlabelled/2363.png	no	99.95%	
unlabelled/4320.png	no	99.99%	
unlabelled/6297.png	no	99.95%	
unlabelled/4973.png	no	100.00%	
unlabelled/2592.png	other	99.99%	
unlabelled/2374.png	no	100.00%	
unlabelled/5863.png	no	99.99%	
unlabelled/8284.png	no	99.99%	
unlabelled/3732.png	other	100.00%	
unlabelled/2144.png	no	100.00%	
unlabelled/4202.png	no	99.99%	
unlabelled/5143.png	other	99.99%	
unlabelled/3439.png	no	99.99%	
unlabelled/7831.png	no	99.99%	
unlabelled/2320.png	no	100.00%	
unlabelled/5962.png	no	99.99%	
unlabelled/2224.png	no	99.99%	
unlabelled/6739.png	no	100.00%	
unlabelled/4580.png	no	99.98%	
unlabelled/4230.png	no	99.99%	
unlabelled/5249.png	no	99.99%	
unlabelled/5833.png	no	99.99%	
unlabelled/6801.png	no	99.99%	
unlabelled/5506.png	no	100.00%	
unlabelled/5758.png	yes	100.00%	
unlabelled/2515.png	other	100.00%	
unlabelled/2947.png	no	100.00%	
unlabelled/4733.png	no	99.99%	
unlabelled/7763.png	no	99.97%	
unlabelled/7948.png	yes	100.00%	
unlabelled/3329.png	yes	100.00%	
unlabelled/6621.png	no	99.99%	
unlabelled/3432.png	yes	100.00%	
unlabelled/6030.png	no	100.00%	
unlabelled/3415.png	no	99.99%	
unlabelled/6583.png	yes	100.00%	
unlabelled/3062.png	yes	100.00%	
unlabelled/3166.png	other	100.00%	
unlabelled/6693.png	no	100.00%	
unlabelled/6403.png	no	100.00%	
unlabelled/2294.png	no	99.99%	
unlabelled/5186.png	no	100.00%	
unlabelled/7163.png	no	100.00%	
unlabelled/5557.png	no	100.00%	
unlabelled/7491.png	no	100.00%	
unlabelled/4135.png	no	100.00%	
unlabelled/4901.png	other	100.00%	
unlabelled/7336.png	no	100.00%	
unlabelled/4898.png	no	100.00%	
unlabelled/6289.png	no	100.00%	
unlabelled/3161.png	no	99.99%	
unlabelled/2835.png	no	100.00%	
unlabelled/6326.png	no	100.00%	
unlabelled/2435.png	other	100.00%	
unlabelled/2245.png	no	100.00%	
unlabelled/4837.png	yes	99.99%	
unlabelled/3503.png	no	100.00%	
unlabelled/2879.png	other	100.00%	
unlabelled/5579.png	no	100.00%	
unlabelled/5173.png	yes	100.00%	
unlabelled/3794.png	yes	100.00%	
unlabelled/4635.png	no	100.00%	
unlabelled/2929.png	no	100.00%	
unlabelled/7177.png	no	100.00%	
unlabelled/8453.png	no	100.00%	
unlabelled/7590.png	no	100.00%	
unlabelled/5171.png	no	100.00%	
unlabelled/4146.png	no	99.99%	
unlabelled/2251.png	no	100.00%	
unlabelled/4048.png	no	100.00%	
unlabelled/7344.png	no	100.00%	
unlabelled/5057.png	no	100.00%	
unlabelled/3395.png	other	100.00%	
unlabelled/2582.png	other	100.00%	
unlabelled/2386.png	no	99.99%	
unlabelled/3392.png	no	99.98%	
unlabelled/2690.png	no	100.00%	
unlabelled/3106.png	no	100.00%	
unlabelled/3762.png	other	100.00%	
unlabelled/4796.png	other	100.00%	
unlabelled/5612.png	no	99.99%	
unlabelled/5545.png	other	100.00%	
unlabelled/5247.png	no	100.00%	
unlabelled/5479.png	no	100.00%	
unlabelled/4941.png	no	100.00%	
unlabelled/6215.png	no	99.99%	
unlabelled/3433.png	yes	100.00%	
unlabelled/3569.png	no	99.99%	
unlabelled/8413.png	no	99.99%	
unlabelled/7819.png	no	99.99%	
unlabelled/3270.png	no	99.99%	
unlabelled/7000.png	yes	100.00%	
unlabelled/6645.png	no	100.00%	
unlabelled/6674.png	no	100.00%	
unlabelled/6371.png	no	99.99%	
unlabelled/8486.png	no	99.99%	
unlabelled/5345.png	no	99.99%	
unlabelled/2214.png	other	100.00%	
unlabelled/3714.png	no	99.99%	
unlabelled/5337.png	no	100.00%	
unlabelled/5940.png	no	99.99%	
unlabelled/6622.png	no	99.99%	
unlabelled/5983.png	no	100.00%	
unlabelled/4683.png	no	100.00%	
unlabelled/5425.png	no	100.00%	
unlabelled/5848.png	yes	99.97%	
unlabelled/3694.png	no	100.00%	
unlabelled/7370.png	no	100.00%	
unlabelled/4306.png	no	100.00%	
unlabelled/6075.png	no	100.00%	
unlabelled/4646.png	no	100.00%	
unlabelled/5236.png	no	99.99%	
unlabelled/8373.png	no	100.00%	
unlabelled/2172.png	no	99.99%	
unlabelled/7580.png	no	100.00%	
unlabelled/4362.png	yes	100.00%	
unlabelled/2723.png	no	100.00%	
unlabelled/6055.png	no	100.00%	
unlabelled/6884.png	other	100.00%	
unlabelled/7379.png	other	100.00%	
unlabelled/6794.png	no	99.99%	
unlabelled/4327.png	no	100.00%	
unlabelled/3814.png	no	100.00%	
unlabelled/6379.png	other	100.00%	
unlabelled/8099.png	yes	100.00%	
unlabelled/2484.png	no	100.00%	
unlabelled/3334.png	other	100.00%	
unlabelled/6168.png	no	100.00%	
unlabelled/5361.png	no	99.99%	
unlabelled/3382.png	no	100.00%	
unlabelled/6990.png	other	100.00%	
unlabelled/3460.png	yes	99.99%	
unlabelled/3459.png	no	100.00%	
unlabelled/4132.png	no	100.00%	
unlabelled/8082.png	other	100.00%	
unlabelled/7505.png	no	100.00%	
unlabelled/7093.png	other	99.99%	
unlabelled/3831.png	yes	100.00%	
unlabelled/5553.png	no	99.99%	
unlabelled/5678.png	no	100.00%	
unlabelled/7559.png	no	100.00%	
unlabelled/4925.png	yes	100.00%	
unlabelled/7123.png	no	100.00%	
unlabelled/6770.png	no	100.00%	
unlabelled/6394.png	no	99.99%	
unlabelled/2116.png	no	100.00%	
unlabelled/4971.png	no	99.99%	
unlabelled/3419.png	no	99.99%	
unlabelled/4434.png	no	99.99%	
unlabelled/7939.png	no	99.99%	
unlabelled/7111.png	no	100.00%	
unlabelled/6554.png	no	99.98%	
unlabelled/5954.png	no	100.00%	
unlabelled/3213.png	no	100.00%	
unlabelled/3975.png	other	100.00%	
unlabelled/4476.png	no	99.99%	
unlabelled/4009.png	yes	100.00%	
unlabelled/2746.png	other	100.00%	
unlabelled/5591.png	no	99.99%	
unlabelled/4639.png	no	99.99%	
unlabelled/3636.png	no	99.99%	
unlabelled/6080.png	no	99.99%	
unlabelled/3676.png	other	100.00%	
unlabelled/7984.png	no	99.99%	
unlabelled/8280.png	other	100.00%	
unlabelled/5565.png	other	100.00%	
unlabelled/2697.png	other	99.99%	
unlabelled/5406.png	other	100.00%	
unlabelled/5933.png	other	93.55%	
unlabelled/4944.png	no	100.00%	
unlabelled/8355.png	no	99.98%	
unlabelled/7294.png	no	100.00%	
unlabelled/8183.png	no	99.99%	
unlabelled/4168.png	no	100.00%	
unlabelled/2025.png	other	100.00%	
unlabelled/3978.png	yes	100.00%	
unlabelled/3224.png	no	99.99%	
unlabelled/5015.png	no	99.99%	
unlabelled/8246.png	other	100.00%	
unlabelled/6002.png	no	99.99%	
unlabelled/5096.png	no	100.00%	
unlabelled/2119.png	no	99.99%	
unlabelled/2429.png	yes	100.00%	
unlabelled/6446.png	no	99.99%	
unlabelled/8220.png	no	99.99%	
unlabelled/6685.png	no	99.99%	
unlabelled/7771.png	no	99.99%	
unlabelled/4291.png	no	100.00%	
unlabelled/4433.png	no	99.99%	
unlabelled/3941.png	no	100.00%	
unlabelled/4101.png	other	100.00%	
unlabelled/3862.png	no	100.00%	
unlabelled/6616.png	yes	100.00%	
unlabelled/6211.png	other	100.00%	
unlabelled/4388.png	no	100.00%	
unlabelled/4229.png	no	99.99%	
unlabelled/3272.png	no	99.99%	
unlabelled/6069.png	no	99.99%	
unlabelled/3551.png	no	99.99%	
unlabelled/4891.png	no	99.98%	
unlabelled/3214.png	no	99.99%	
unlabelled/7156.png	yes	100.00%	
unlabelled/5106.png	no	99.99%	
unlabelled/6477.png	no	99.99%	
unlabelled/7992.png	no	99.99%	
unlabelled/7885.png	yes	100.00%	
unlabelled/3687.png	no	99.99%	
unlabelled/4042.png	no	100.00%	
unlabelled/2094.png	other	100.00%	
unlabelled/7823.png	no	99.99%	
unlabelled/4641.png	other	99.99%	
unlabelled/2035.png	no	100.00%	
unlabelled/4017.png	yes	100.00%	
unlabelled/3772.png	other	100.00%	
unlabelled/4575.png	no	100.00%	
unlabelled/6408.png	no	99.99%	
unlabelled/2229.png	no	99.99%	
unlabelled/3124.png	no	100.00%	
unlabelled/7187.png	no	99.99%	
unlabelled/5452.png	no	99.99%	
unlabelled/6500.png	no	100.00%	
unlabelled/4781.png	yes	100.00%	
unlabelled/3808.png	other	100.00%	
unlabelled/8005.png	no	99.99%	
unlabelled/4425.png	no	99.99%	
unlabelled/6140.png	no	100.00%	
unlabelled/2586.png	no	100.00%	
unlabelled/5814.png	yes	100.00%	
unlabelled/6724.png	yes	100.00%	
unlabelled/7129.png	no	99.99%	
unlabelled/7335.png	yes	100.00%	
unlabelled/3364.png	no	100.00%	
unlabelled/4985.png	no	99.99%	
unlabelled/4141.png	no	99.98%	
unlabelled/7669.png	no	99.99%	
unlabelled/7334.png	no	99.99%	
unlabelled/3536.png	no	99.94%	
unlabelled/5588.png	no	99.86%	
unlabelled/4237.png	no	99.99%	
unlabelled/3436.png	no	99.99%	
unlabelled/4856.png	no	99.99%	
unlabelled/2678.png	other	99.99%	
unlabelled/3953.png	no	99.99%	
unlabelled/7221.png	no	100.00%	
unlabelled/2283.png	no	100.00%	
unlabelled/7873.png	yes	100.00%	
unlabelled/7145.png	other	100.00%	
unlabelled/6474.png	no	99.99%	
unlabelled/4307.png	no	99.99%	
unlabelled/3360.png	yes	100.00%	
unlabelled/7543.png	no	99.99%	
unlabelled/4123.png	no	99.98%	
unlabelled/5839.png	no	99.99%	
unlabelled/4370.png	no	99.99%	
unlabelled/2736.png	no	99.99%	
unlabelled/3176.png	no	100.00%	
unlabelled/8120.png	other	100.00%	
unlabelled/2269.png	no	99.88%	
unlabelled/5285.png	no	99.99%	
unlabelled/6314.png	yes	100.00%	
unlabelled/3485.png	no	99.99%	
unlabelled/3320.png	no	99.99%	
unlabelled/2812.png	no	99.99%	
unlabelled/5168.png	other	100.00%	
unlabelled/3257.png	yes	100.00%	
unlabelled/6695.png	no	99.98%	
unlabelled/3222.png	no	99.98%	
unlabelled/7136.png	no	99.99%	
unlabelled/3088.png	no	99.99%	
unlabelled/2645.png	no	99.98%	
unlabelled/6528.png	other	100.00%	
unlabelled/3510.png	yes	100.00%	
unlabelled/3225.png	no	99.99%	
unlabelled/8439.png	no	100.00%	
unlabelled/8015.png	no	99.99%	
unlabelled/3763.png	no	99.96%	
unlabelled/2069.png	yes	100.00%	
unlabelled/5134.png	no	99.99%	
unlabelled/5793.png	no	99.99%	
unlabelled/3822.png	other	100.00%	
unlabelled/2418.png	no	99.99%	
unlabelled/5593.png	other	100.00%	
unlabelled/4722.png	no	99.92%	
unlabelled/6751.png	yes	100.00%	
unlabelled/3177.png	no	99.99%	
unlabelled/7117.png	no	99.99%	
unlabelled/5677.png	no	99.99%	
unlabelled/6230.png	no	99.99%	
unlabelled/5567.png	no	100.00%	
unlabelled/5478.png	no	100.00%	
unlabelled/4937.png	no	99.99%	
unlabelled/2832.png	no	100.00%	
unlabelled/2114.png	no	99.92%	
unlabelled/4109.png	no	99.99%	
unlabelled/6044.png	yes	99.99%	
unlabelled/6139.png	no	99.99%	
unlabelled/3286.png	other	100.00%	
unlabelled/6967.png	no	99.99%	
unlabelled/3151.png	no	99.99%	
unlabelled/3400.png	no	100.00%	
unlabelled/6224.png	yes	99.99%	
unlabelled/4336.png	no	99.96%	
unlabelled/6214.png	no	99.99%	
unlabelled/2932.png	no	99.95%	
unlabelled/2946.png	no	99.99%	
unlabelled/5370.png	no	99.95%	
unlabelled/3515.png	no	99.99%	
